,artist,title,album,text
46,Abdurrahman Önül,Kerbela 2,Kerbela II,Yine bu gün seni andım ah hüseynim vah hüseynim Döktük gözden kanlı yaşlar ah hüseynim vah hüseynim Döktük gözden kanlı yaşlar ah hüseynim vah hüseynim  Bu gün rehberin matemi bu gün güllerden aşure Olsun sana canlar feda ah hüseynim vah hüseynim Olsun sana canlar feda ah hüseynim vah hüseynim  Olmaz olaydı kerbela ah hüseynim vah hüseynim Kalsın mahşere bu dava ah hüseynim vah hüseynim Kalsın mahşere bu dava ah hüseynim vah hüseynim  Bu gün rehberin matemi bu gün güllerden aşure Olsun sana canlar feda ah hüseynim vah hüseynim Olsun sana canlar feda ah hüseynim vah hüseynim   
47,Abdurrahman Önül,Kimse,Dosta Doğru,Kimse senin kadar sevilmedi Muhammed Kimse senin kadar övülmedi Muhammed Kur'an övdü seni med eyledi Muhammed Yer gök yer gök seni tanır bilir Muhammed En sevgili en sevgili olan sen Muhammed En güzeli olan sen Muhammed Ümmetinin göz bebeği Muhammed Göz yaşlarımız akar sana Muhammed  (x2)   
48,Abdurrahman Önül,Koy Bizi Cennetine,deli sevda,Ben Bu Amellerim ile Giremem o Cennetine  Rabbim Bizi De Affeyle Koy Bizi De Cennetine  Cennetine Cennetine Koy Bizi De Cennetine  Rabbim Bizide Affeyle Koy Bizi De Cennetine  Çok Korkuyorum Ölümden Ölüm Değil Amelimden  Korkum Azrailden Değil Cehennemin Ateşinden  Cennetine Cennetine Koy Bizi De Cennetine  Rabbim Bizide Affetle Koy Bizi De Cennetine  Ben Bu Amellerim ile Giremem O Cennetine  Rabbim Bizi De Affeyle Koy Bizi De Cennetine  Cennetine Cennetine Koy Bizi De Cennetine  Rabbim Bizide Affeyle Koy Bizi De Cennetine   
49,Abdurrahman Önül,Küle Döndüm,Sevdim Onu,Girdim gül bahçelerine Kapıldım has güllerine Gittim hicaz ellerine Can Muhammed`in aşkıyla  Aşkıyla düştüm çöllere O meçhul yaban ellere Düştüm çaresiz dertlere Can Muhammed`in aşkıyla  Çıktım Medine yoluna Dolandım gülün dalına     
50,Abdurrahman Önül,Seydam,Kerbela 2,"Vakit geldi artık gitme zamanı   Gel gör kalbimdeki tüten dumanı   Ayrılık zor olur böyle sultandan   Seydamdan ayrılmak çok zor oluyor   Seydamdan ayrılmak çok zor oluyor     Ellerini öptüm aldım duayı   Unutmak olur mu canım Seydayı   Adap er ile çıktım köyümden   Gönlüme yer ettim ben bu sevdayı   Gönlüme yer ettim ben bu sevdayı       Seydamdan ayrıldım unutamadım   Onu bu gönlümden hiç çıkaramadım   Bu dertli gönlümü avutamadım   Seydamdan ayrılmak çok zor oluyor   Seydamdan ayrılmak çok zor oluyor     Ellerini öptüm aldım duayı   Unutmak olur mu canım Seydayı   Adap er ile çıktım köyümden   Gönlüme yer ettim ben bu sevdayı   Gönlüme yer ettim ben bu sevdayı       eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]  Bir gün bile olsa ayrılık çok zor   Ayrılık sofiye çok zor geliyor   Dayanmak zor olur âlem biliyor   Seydamdan ayrılmak çok zor oluyor   Seydamdan ayrılmak çok zor oluyor     Ellerini öptüm aldım duayı   Unutmak olur mu canım Seydayı   Adap er ile çıktım köyümden   Gönlüme yer ettim ben bu sevdayı   Gönlüme yer ettim ben bu sevdayı       Bahçesine indim gülü kokladım   Ha sel acısını kalbe sakladım   Tövbe edip şu kalbimi pakladım   Seydamdan ayrılmak çok zor oluyor   Seydamdan ayrılmak çok zor oluyor     Ellerini öptüm aldım duayı   Unutmak olur mu canım Seydayı   Adap er ile çıktım köyümden   Gönlüme yer ettim ben bu sevdayı   Gönlüme yer ettim ben bu sevdayı.   "
51,Abdurrahman Önül,Sultanım Bahçenden,Dosta Doğru,"Sultanım kapından çevirme ne olur Görmezsem cemalin halim yaman olur Seninle buldum ben huzuru,Mevlâ'yı Kapında eşiğin olurum sultanım  Sultanım bahçenden bize de bir gül ver Kokusu sen koksun burnumdan gitmesin Sensiz bu dünyanın ne anlamı olur Kapında eşiğin olurum sultanım  (x2)     "
52,Abdurrahman Önül,Sultanım Kapında,Öksüzüm,"Sultanım kapından çevirme ne olur Görmezsem cemalin halim yaban olur Seninle buldum ben huzuru, Mevlayı Kapında eşiğin olurum sultanım Seninle buldum ben huzuru, Mevlayı Kapında eşiğin olurum sultanım Sultanım bahçenden bizede bir gül ver x2 Kokusu sen koksun burnumdan gitmesin x2 Sensiz bu dünyanın ne anlamı olur x2 Kapında eşiğin olurum sultanım x2      "
53,Abdurrahman Önül,Sultanımsın,Sahabeler,"Güneşim ol ışıt beni  Nefesim ol yaşat beni  Himmetiyle kuşat beni  Sen benim can sultanımsın    Damarımda sen kanımsın  Tastik ederim sultansın  Canım ruhum sen seydasın  Sen beni can sultanımsın    Kurban eyle yatır beni  Kendin ile götür beni   Canan ile kuşat beni   Sen benim can sultanımsın    Damarımda sen kanımsın  Tastik ederim sultansın  Canım ruhum sen seydasın  Sen beni can sultanımsın      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_2']));  [ reklamı gizle   hide ads ]Aşkın ile yak kül et beni   Kapında bir kul et beni  Susturupta lal et beni  Sen benim can sultanımsın    Damarımda sen kanımsın  Tastik ederim sultansın  Canım ruhum sen seydasın  Sen beni can sultanımsın    Ver çorbanı doyur beni  Mahşer günü kayır beni  Münkirlerden ayır beni  Sen benim can sultanımsın    Damarımda sen kanımsın  Tastik ederim sultansın  Canım ruhum sen seydasın  Sen beni can sultanımsın.   "
54,Abdurrahman Önül,Şehitler Ölmez,Can Efendim,Nice sahabeler canı verdiler Kâfirler onları şehit ettiler Hepside cennete doğru gittiler Toprakta yatıyor nice şehitler  Mevla�m buyuruyor ki şehitler ölmez Onlar diridirler kimseler bilmez Sayarsa hiç bitmez gerisi gelmez Toprakta yatıyor nice şehitler  Ömer şehit oldu yıkıldı yere Ali bir gül idi tüm şehitlere Hazreti Hüseyin sor kerbalaya Hamza�yı da vahşi serdi çöllere  Mevla�m buyuruyor ki şehitler ölmez Onlar diridirler kimseler bilmez Sayarsa hiç bitmez gerisi gelmez Toprakta yatıyor nice şehitler      
55,Abdurrahman Önül,Şol Cennetin Irmakları,Dosta Doğru,Şol cennetin ırmakları akar Allah deyu deyu Çıkmış İslam bülbülleri öter Allah deyu deyu   Salınır Tuba dalları Kur'an okur hep dilleri Çıkmış İslam bülbülleri öter Allah deyu deyu   Yunus Emre'm var yarine koma bugünü yarına Yarın Hakk'ın divanına varam Allah deyu deyu   
56,Abdurrahman Önül,Şu Kabirler,Arafat,İnsanlar mezarın ürker halinden Hiç kimse anlamaz garip dilinden Taşınıp gitmişler dünya evinden En büyük ibrettir ah şu kabirler   Kiminin üzeri güller açmış Kiminin toprağı içine batmış Kiminin taşları bir yana yatmış Sessizlik içinde durur kabirler      
57,Abdurrahman Önül,Tesettürlü Hatun Bacım,Sevdim Onu,müminesin benim bacım açma nolur merhem saçın   NAKARAT X2  geçecektir dünya acın tessettürlü hatun bacım     bürün gelsen tesettüre bundan yana ilmi süre     NAKARAT X2  ölenleri gözler göre tesettürlü hatun bacım     iffetin nurlu duruyor göklerden övgü yağıyor     NAKARAT X2  eşarbın nurlu bakıyor tesettürlü hatun bacım     kalkılır her cefalardan batıl olan sefalardan     NAKARAT X2  kaçını ver vefalardan tesettürlü hatun bacılarım   
58,Abdurrahman Önül,Turna,Yana Yana,"Bir çift turna gördüm kabe yolunda Seversen mevlayı kalma yollarda Bizi bekleyen var Kabe yolunda Muhammed'e dogru uçun turnalar  Turnalar, turnalar gidin turnalar Resula selam verin turnalar Biz çok özlemişiz o canan yeri Medineye haber salın turnalar  Akar aşıkların gözünün yaşı     "
59,Abdurrahman Önül,Tut Elimi Annem,Ağlama Zeynebim,Ellerimi tutsa bağrına bassa annem  Ellerimi tutsa bağrına bassa  Bir kez yavrum dese annem   İhtiyacım var var ihtiyacım var      Anlamaz ki kimse onun kadar beni annem  Anlamaz ki kimse onun kadar beni  Saramaz ki yaram derin annemden başka   Ah annemden başka   
60,Abdurrahman Önül,Uçun Kuşlar,Öksüzüm,UÇUN KUŞLAR  Uçun kuşlar Medine'ye Ya Muhammed(s.a.v) diye diye Selam götürün hediye Ya Muhammed(s.a.v) diye diye.  Yürü gönlüm güle güle  Dön orda Seyda bülbüle Getir aşkını sev diye Ya Muahammed(s.a.v) diye diye.  Bulut geçer katar katar  İçlerinde gözyaşım var Gidip Medine'ye yağar Ya Muhammed(s.a.v) diye diye.  Yürü gönlüm güle güle  Dön orda Seyda bülbüle Getir aşkını sev diye Ya Muahammed(s.a.v) diye diye.      
61,Abdurrahman Önül,Uçun Kuşlar 2,Kerbela 2,"Ne haldeyim gelin görün, Ne olur beni götürün, Toprağına yüzün sürün, Uçun gidin Medine'ye.  Uçun gidin uçun gidin, Efendime selam edin, Rasulullah'ın aşkını, Yaralı kalbe yer edin.    Uçun gidin güzel kuşlar, Gönül ağlamaya başlar, Dinmiyor gözümden yaşlar, Uçun gidin Medine'ye.  Uçun gidin uçun gidin, Efendime selam edin, Rasulullah'ın aşkını, Yaralı kalbe yer edin.       "
62,Abdurrahman Önül,Vakit Geldi,Canım Anam,"İçin yanar,gözün dolar Gül benzin bir anda solar Evlat ardın sıra ağlar Vakit geldi hazır mısın?  Toprak evin barkın olur Ölüm gelir seni bulur Ömrünün baharı kurur Vakit geldi hazır mısın?   Azrail alır canını Kurutur akan kanını Acı sarar her yanını Vakit geldi hazır mısın?      "
