,artist,title,album,text
51,Abdurrahim Karakoç,Hasan'dan Gelen Mektup 1,Şiirlerle,Ekinden umudu kestik Domuz bir değil beş değil Akrep doldu yorgan yastık Bu iş bildiğin iş değil  At belleyip vurduk eyer Eşeklere verdik değer Huyu nasıl dersen eğer Bu çüs de makbul çüs değil  Güneş doğmaz oldu cama Yırtığı kirletti yama     
52,Abdurrahim Karakoç,Hasan'dan Gelen Mektup 2,Şiirlerle,"Yüzsüzler bir günde bin iş bitirir  Gidip gidip gelen biz olduk gardaş  Kurbağalar duysa aklın yitirir  Dövüldükce gülen biz olduk gardaş    Daha bunlar değil derdin yeğini  Bekçiler yayıldı iman bağını  Ağa çeyiz için etmis düğünü  Beleş davul çalan biz olduk gardaş    Kocamış öküzler boynuz salladı  İnekler habire fırsat kolladı  İtler inat için deve nalladı  Bakıp bakıp ölen biz olduk gardaş    Kirli kabuk nurlu özü kuruttu  Arpacı tay anasını unuttu    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Pınarlar başını zorbalar tuttu  Gene susuz kalan biz olduk gardaş    Pislikten tutulmaz ibişin ipi  Deli moda sayar soytarı tipi  Gittikçe çürüyor başağın sapı  Eylemeden bulan biz olduk gardaş    Dipten bozuk terazinin ayarı  Yağlı leşe konmak karganın karı  En mühim davaya en kart hıyarı  Vekil edip salan biz olduk gardaş    Hep alın yazısı dedik yetmez mi  Herkesten bir tekme yedik yetmez mi  Bir sabıra bunca gedik yetmez mi  Durdukca bunalan biz olduk gardaş   "
53,Abdurrahim Karakoç,Hasan'dan Gelen Mektup 3,Şiirlerle,Güneş doğar-doğmaz ayrıldı renkler Kapalı kapılar aralandı ha Leş için uluyan uyuz köpekler Işığı görünce pirelendi ha  Kış tez geldi kar kapladı yolları Arpacı kadana dikti nalları Doymayan domuzun sadık kulları Kudurmuş ayıya kiralandı ha  Saçmanın saçması bir herif çıktı Güvenilen mülkü temelden yıktı İbiş sevsin diye saçmalar sıktı Adalet yüz yerden yaralandı ha  Kır atı değiştik bir sakar taya Eller bindi gitti biz kaldık yaya Elmalı bahçeyi kesen baltaya Sıkıldı yumruklar sıralandı ha      
54,Abdurrahim Karakoç,Hasan'dan Gelen Mektup 4,Şiirlerle,Aha bu mektubu saldığım zaman Köyde kötü şeyler oluyor gene Pekmeze karıştı olanca saman Pınara sülükler doluyor gene  Bir rezil türküdür dinlediğimiz Tadını tuzunu bilmediğimiz Tüküre tüküre kirlediğimiz Utanmaz suratlar gülüyor gene  Evlek evlek ekin idi tarlalar Hasar etti piç sıpalar danalar Emeği zay'olan garip analar Ağlayıp saçını yoluyor gene  Tohum gene susuz toprak gene sert İlaç gerek ilaç öldürür bu dert     
55,Abdurrahim Karakoç,Hatırlamak Üzerine,Şiirlerle,Gerçeğin hayalden en bariz farkı Uzağa atarsın yakına düşer Öyle günler öyle simalar var ki Unutmak istersin aklına düşer   
56,Abdurrahim Karakoç,Hatırlatma,Şiirlerle,Mektup derken şiir oldu bak gene Darılırsan ben ölürüm unutma Taze şarmaşığım hoyrat bedene Sarılırsan ben ölürüm unutma  Bir gün güneş olur göle doğarsın Bir gün yağmur olur yola yağarsın Bir gün çiçeklerden koku sağarsın Yorulursan ben ölürüm unutma  Kılıç ağzı yoldur ok ucu meydan Dikkat et sen benim canımsın ey can     
57,Abdurrahim Karakoç,Hedef (Çıktık Ötüken'den),Şiirlerle,"Çıktık Ötüken'den günün birinde  Yıkandık Mekke'nin tevhid nurunda  Hem dünde bugünde hemi yarında  İslamlık Miraçtır Ülkü sancaktır  Bu mübarek yoldan dönen alçaktır    Yürüdük Nizam-ı Alem uğruna  Doğduk güneş gibi küfrün bağrına  Batılın elleri düştü böğrüne  İslamlık rahmettir Ülkü sancaktır  Bu mübarek yoldan dönen alçaktır    Hep karaya kara aka ak dedik  Korkaktan millete fayda yok dedik  Hayat mücadele ölüm hak dedik    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]İslamlık cihaddır Ülkü sancaktır  Bu mübarek yoldan dönen alçaktır    Biz dava uğruna serden geçmişiz  Anadan babadan yardan geçmişiz  İman denizine yelken açmışız  İslamlık hedeftir Ülkü sancaktır  Bu mübarek yoldan dönen alçaktır    Engeller yıldırmaz Müslüman Türk'ü  Şüphesiz inandık söz verdik çünkü  Kıyamete kadar yaşar bu ülkü  İslamlık sevdadır Ülkü sancaktır  Bu mübarek yoldan dönen alçaktır   "
58,Abdurrahim Karakoç,Hepsi Bizim Kesemizden,Şiirlerle,Müdür bakana yağ yakar Tel parası kesemizden Teri bile şipir kokar Gül parası kesemizden  Kahvaltısı kaymakla bal Sepet sepet muz portakal Viski içer yüzü al Yal parası kesemizden  Hanım berberde kırıtır Kızı terzide sırıtır     
59,Abdurrahim Karakoç,Hıyarname,Şiirlerle,"Belli vazifesini yapmış Bostancıbaşı  Sabahleyin baktım ki hıyarla dolmuş çarşı    Dizilmiş tablalara uzunu ve kısası  Kurmuşlar hal içinde maruf hıyar masası    Hıyar deyip geçmeyin şifadır çok maraza  Koklatırsınız kurda yedirirsiniz kaza    Hıyarın pörsümüşü çobana azık olur  Tazesi endamlısı çadıra kazık olur    Hıyarın çaparı var beyazı langası var  Pazarlarda bölüğü bakkalda mangası var    Al küçüğü turşu kur büyüğü salata yap  Kırk dört santimliğini kamyona balata yap    Memleket baştan başa hıyar tarlası gardaş  Bu toprakta yetişir hıyarın hası gardaş    Seyreyle hıyarları sabahın seherinde  Altmış okka vitamin dans eder beherinde    Seracı hıyarları cılız ve kısa olur  Medya suyu verince topala asa olur    Hıyarın kıymetini bilmemek nankörlüktür  Halka hıyar dağıtmak en büyük bonkörlüktür    Çiçeği burnundası makbulmüş bir zamanlar  Hıyardaki hassayı bostancıbaşı anlar    Derler ki hıyar taze hıyar ucuz olmalı  Hıyar seven adamda beş çuval tuz olmalı      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Nerde konuşan hıyar nerde yürüyen hıyar  Peşinden milyonlarca dahi sürüyen hıyar    Gün gelecek hepsini göreceksiniz elbet  Her hıyara statü vereceksiniz elbet    Belagatı yükselir hıyar yiyen adamın  Ruhuna revnak gelir hıyar yiyen madamın    Günümüz hıyar kesme hıyar soyma günüdür  Vatan-millet aşkıyla hıyar oyma günüdür    Kral sofralarına layık olmalı hıyar  Siyaset denizinde kayık olmalı hıyar    Kalkınacak bir ülke hıyar ihraç etmeli  Yetişmiş hıyarları başına taç etmeli    Hıyar seminerleri yapmalıyız durmadan  Kuru hıyar evladır baldan ve kavurmadan    Bırakın çağdaşlığı bırakın sağı-solu  Toprağımız mümbittir her taraf hıyar dolu    Çıktık açık alınla hıyarlar bostanından  Alınmasın kelekler bu hıyar destanından    Selam olsun tablada dalda yatan hıyara  Selam olsun alkışa göbek atan hıyara    Selam olsun toprağa ve suya ve gübreye  Helal olsun besteye helal olsun güfteye    Tazelendi bilcümle hıyarların şerefi  Ne mutluluk bizlere tutturduysak hedefi   "
60,Abdurrahim Karakoç,Hikaye,Şiirlerle,Lideri dese ki evladım Hayri Dört ayak üstünde yürü sen gayri  Hiç itiraz etmez bu emre uyar Lider ne söylese hikmet var sayar  Takla atar lider takla at dese Yatar her çamura hadi yat dese  Lideri düşünür Hayri düşünmez Hayri liderlerinden ayrı düşünmez  Lideri karaya demiş ise ak Onun bir bildiği vardır muhakkak  Aklı yok beyni yok mazurdur Hayri Kula kulluk için hazırdır Hayri  Keramet hükmünü verir zırvaya     
61,Abdurrahim Karakoç,Hudut Taşları,Sana Geliyorum,Bu bulanık hava bu toprak bu su Beni benden beni senden ayırır Bu sabahsız gece bu düş bu uyku Beni benden beni senden ayırır  Doğmadık güneşin aydınlığında Uzarsa gölgeler dost kılığında Şüphe keleplenir gönül çığında Beni benden beni senden ayırır  Doğrultmak istesem kırılır dallar Sınadım zamana sığmadı yıllar     
62,Abdurrahim Karakoç,İlan (Ne Diyorsa İslam Dini),Şiirlerle,"Ne diyorsa İslam Dini  Uyacağız suç olsa da  Gerçeği örten kefeni  Soyacağız suç olsa da    Alnımız ak yüzümüz ak  İslam olan olmaz korkak  Batıla batıl hakka hak  Diyeceğiz suç olsa da    Çiçeklenir sevda serde  Cihad düğün olur merde  Nur-u Kur'an'ı her yerde  Yayacağız suç olsa da      eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Baba ana bacı gardaş  Ehl-i küfre açtık savaş  İslâmlık yoluna can baş  Koyacağız suç olsa da    Cihad bize bayram düğün  Ta doğuştan haşre değin  Her an Zikrullah gömleğin  Giyeceğiz suç olsa da    Mana doldurmuş içleri  Gam mı maddenin suçları  Dine taş atan piçleri  Sayacağız suç olsa da   "
63,Abdurrahim Karakoç,İncitme (Gölgesinde Otur Amma),Şiirlerle,Gölgesinde otur amma Yaprak senden incinmesin Temizlen de gir mezara Toprak senden incinmesin  Yollar uzun yollar ince Yol kısalır aşk gelince Yat kurban ol İsmail'ce Bıçak senden incinmesin  Burdayım de ararlarsa Doğru söyle sorarlarsa     
64,Abdurrahim Karakoç,İnsanların Dramı,Şiirlerle,"Hilkatten bugüne her ne çektiyse  Zekası kıtlardan çekti insanlık  Hazar zamanıysa sefer vaktiyse  Gellerden gitlerden çekti insanlık    Putçular put dikip dünyalar vurdu  Tezahürat arttı tefekkür durdu  Firavun emretti Nemrut buyurdu  Yürüyen putlardan çekti insanlık    Küfür gemisinde hep kürek çeken  Etrafa iftira tohumu eken    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Kula kulluk için yarışa çıkan  Tasmalı itlerdan çekti insanlık    Aferine göbek atan oy atan  Hatasını sevap diye dayatan  Masum gönüllere girip boy atan  Zararlı otlardan çekti insanlık    Gün geçmedi üç-beş Nemrut türedi  Kötü günler kötülere yaradı  Yitirenler yanlış yerde aradı  Hitler'den bitlerdan çekti insanlık   "
65,Abdurrahim Karakoç,İsyanlı Sükut,Sana Geliyorum,Gitmişti makama arz-ı hal için Bey dedi yutkundu eğdi başını Bir azar yedi ki oldu o biçim Şey dedi yutkundu eğdi başını  Kapıdan dört büklüm çıktı dışarı Gözler çakmak çakmak benzi sapsarı Bir baktı konağa alttan yukarı Vay dedi yutkundu eğdi başını  Çekti ayakları kahveye vardı Açtı tabakasın sigara sardı Daldı neden sonra garsonu gördü Çay dedi yutkundu eğdi başını      
66,Abdurrahim Karakoç,İş İşten Geçince,Şiirlerle,Başkasını yakan zulüm seni de Yakar amma neden sonra anlarsın Sahtekarın imanı da dini de Kokar amma neden sonra anlarsın  Gün gelir gözlerin dalar yokuşa Şartlar yorgunları salar yokuşa Umulmadık yerde sular yokuşa Akar amma neden sonra anlarsın  Öfke her gün ölür aşk eceliyle Akıl arkadaşlık etmez deliyle Yanlış yapan yaptığını eliyle Yıkar amma neden sonra anlarsın  Yıllarca gül diye koklarsın taşı Akşamı yaşarsın sabaha karşı Sabır sarı yaprak umut gözyaşı Döker amma neden sonra anlarsın  Fikirsizlik gol atarsa fikire Altın diye sarılırsın bakıra     
67,Abdurrahim Karakoç,İtiraf (Ister Ağla İster Uyu),Şiirlerle,İster ağla ister uyu bebeğim  Yüreğime kundakladım ben seni  Yakacaksan yak ta kurtul ne deyim  Ateş diye kucakladım ben seni    Bilemezsin can yakmaz ki bilesin  Ağrı sızı bırakmaz ki bilesin  Yara açmaz kan akmaz ki bilesin  Gözlerimle bıçakladım ben seni    Mektup yazdım baharına yazına  Gölgeden çık güneş doysun hazzına  Kilit vurdum gecelerin ağzına  Rüyalara yasakladım ben seni    Gönlümü vermişim güle ne hacet  Daha başka bir gönüle ne hacet  Altına elmasa tüle ne hacet  Şefkatimle duvakladım ben seni   
68,Abdurrahim Karakoç,Kara Haber,Şiirlerle,Ellerin yurdunda çiçek açarken Bizim ile kar geliyor gardaşım Bu hududu kimler çizmiş gönlüme Dar geliyor dar geliyor gardaşım  Gazel olmuş sıra sıra söğütler Dağ ardında unutulmuş şehitler Hürriyete seymen giden yiğitler İki gidip bir geliyor gardaşım  Üç aylık bebekler tutuldu taşa Düşmanlar geriden eyler temaşa Yaratan böylesin vermesin başa Zor geliyor zor geliyor gardaşım   
69,Abdurrahim Karakoç,Karlı Dağların Deli Rüzgarı (Ben),Şiirlerle,Ben karlı dağların deli rüzgarı Ben tozlu yolların demirbaşıyım Ben suyu kurumuş sevgi pınarı Ben toprak bekçisi mezar taşıyım  Ben hep yıllar yılı kanayan çıban Ben fikir sürüsün yitiren çoban Ben hayal peşinde çarıksız taban Ben gurbet ağzında bulgur aşıyım  Ben çürük bir gemi aşk denizinde Ben yağmur damlası dostun izinde     
70,Abdurrahim Karakoç,Karşılama (Bekir Balaban'a),Şiirlerle,Geldi gönderdiğin şiirden mektup Arada bir böyle yaz Balaban'ım Zaman siciminin ucundan tutup Bazen bağla bazen çöz Balaban'ım  Fikir gölü derinleşir girdikçe Dostluk gülü gümrah açar derdikçe Sıhhat zaman mekan imkan verdikçe Cevapsız bırakmam söz Balaban'ım  Ahval-i aleme kafayı takma Allah Kerim sabrı elden bırakma İlmi düstur eyle imanı sakla Gayrisi savrulan toz Balaban'ım  Huzur içte gerek kabukta değil Vuslat acelede çabukta değil Akılsa baştadır topukta değil Çile yemekteki tuz Balaban'ım  Ahlakı töreyi kenara atan Dine afyon diyen vatanı satan Müslüman olamaz Türk değil zaten Dayanmaz görmeye göz Balaban'ım      
71,Abdurrahim Karakoç,Kendine Gel (Gerdanlık),Şiirlerle,Öfkeyle nefretle sefere çıkan Sıcak yaz gününde kışa tutulur Ben kralım diye değerler yıkan Fildişi sarayda taşa tutulur   
72,Abdurrahim Karakoç,Kesit (Gözlerim Yollarda),Şiirlerle,Gözlerim yollarda serili kilim  Yüreğim denizde bir garip balık  Yaralı kekliktir ağzımda dilim  Ben kendi türkümü anlamam artık    Dağa kaçmış ceylan güldeki koku  Şahin umutlarım inmez havadan  En rahat yatakta uyumaz korku  Su doldurur kan içerim kovadan    Aydınlık noktadır derin kuyuda  Sabahsız geceler ömrümü aşar  Girse kuğularım boğulur suda  Çile bende doğar dert bende yaşar   
73,Abdurrahim Karakoç,Keyfiyet (Göl Göl Oldu),Şiirlerle,Göl göl oldu anaların gözyaşı Kan selinde akıyoruz eyi mi Ateş sardı Malatya'yı Maraş'ı Kendimizi yakıyoruz eyi mi  Bağlandı yolumuz yolaklarımız Zincire vuruldu bileklerimiz Küfür ile doldu kulaklarımız Dişimizi sıkıyoruz eyi mi  Koçyiğitler kör kurşunla devrilir Kazancımız nahak yere savrulur Dilekçemiz Ankara'dan çevrilir Her belayı çekiyoruz eyi mi  Azığı çarığı ardıca astık Bulutlar yorgandır kayalar yastık     
74,Abdurrahim Karakoç,Kılavuz Nesil,Şiirlerle,Batılın önünde set Hakk'a kılavuz nesil İlimde Ak Şemseddin Kararda Yavuz nesil Hakk'a kılavuz nesil  Bir Aras'tır bir Tuna Tarih binmiş sırtına Nefret yıkan fırtına Sevgiye havuz nesil Hakk'a kılavuz nesil  Her zalimin korkusu Her çiçeğin kokusu Yangını söndüren su     
75,Abdurrahim Karakoç,Neyin Eksilir,Şiirlerle,Belin kırılacak eğilme yazık Şöyle dik durursan neyin eksilir İnkar tarlasına çakılan kazık Takvada erirsen neyin eksilir  Gecikme sen senden kaçıver biraz Doğru ne yalan ne seçiver biraz Yumma gözlerini açıver biraz Gerçeği görürsen neyin eksilir  Putperesttin ya ki puttun ne oldu Farz et ki dünyayı yuttun ne oldu Gaddarlara alkış tuttun ne oldu Mağduru korursan neyin eksilir  Çok dolaştın gel-git bölgelerinde Gözükmedin tevhit bölgelerinde     
76,Abdurrahim Karakoç,Noktada Zaman,Şiirlerle,Gönül kurşun yemiş yaralı ceylan Döndüğü noktadan bin yıl uzakta Yürek ateş düşmüş kuru bir harman Yandığı noktadan bin yıl uzakta  Ne nişan bozulur ne düşer tetik Zaman kanlı tezgah acılar mekik Umut yavrusunu yitiren keklik Konduğu noktadan bin yıl uzakta  Şans ne ki bir doğar ölür bin kere En güzel arzular kalır mahşere     
77,Abdurrahim Karakoç,Nöbetçinin Vukuatı,Şiirlerle,Yüzbaşım garajda nöbet tutarken Hatırıma sıla düştü bu gece Güngören'in horozları öterken Gönül kalktı yola düştü bu gece  İçinde dışında yoktur yalanı Anlatayım dur başıma geleni Bir yar için düşüncemin olanı Sapanca'da göle düştü bu gece  Bozhöyük'e vardım Güllü kadına Fal açtırdım Ülker'imin adına     
78,Abdurrahim Karakoç,Olacağı Bu (Gerdanlık),Şiirlerle,Yoksa Allah korkusu hükümransa çağdaşlık Çekirgeyle zürafa takaslanır yukarda Kişinin liflerine sinmiş ise yobazlık Hak hukuk ve insanlık makaslanır yukarda   
79,Abdurrahim Karakoç,Olmuyor (Kahkayı Atmayı Bırak),Şiirlerle,Kahkaha atmayı bırak bir yana Tebessüm bile yakışmıyor bana Baksana çocuğum Baksana Pınarlarım susamış Ekmeklerim acıkmış Sürmüşüm tarlaları Dua tohumları ekmişim Beklemişim Beklemişim Hüsran çıkmış İsyan çıkmış Siz delikanlılar Siz Balıkların terleyip terlemediğini Nereden bileceksiniz Aynalara girip çıkmak kolay     
80,Abdurrahim Karakoç,Omuzumda Sevda Yükü,Beste Beste Türkü Türkü,Omuzumda sevda yükü Yollarda seni aradim Beste beste türkü türkü Tellerde seni aradim  Girdim yesilden sariya Sordum ölüye diriye Çiçegi verdim ariya Ballarda seni aradim  Ask yalimi girdi can Gönlüm döndü gülistana Gece gündüz yana yana Küllerde seni aradim      
81,Abdurrahim Karakoç,Ottoname,Şiirlerle,Kesin Nazi kanıdır damarında dolaşan Hitler'in çığırından koşuyor Otto Şili Adaletten hiç nasip almamış anlaşılan Hukukun duvarına işiyor Otto Şili  Despotluk dans ediyor beyninde yama yama Siyonizm kavağından nar topluyor hahama Vakit'i kapatması bence dert değil amma Ayan-beyan haddini aşıyor Otto Şili  Tez unutmuş ırkının soykırım fiilini Kürek gibi her yere uzatıyor dilini Barbarlık bombasının yakıyor fitilini İptidai çağlarda yaşıyor Otto Şili  Kara dilli bir yobaz kara düğmeye basmış Ötede diğerleri haçlı kinini kusmuş Demokrasiye kızmış medeniyete küsmüş Führer'in kazanında pişiyor Otto Şili      
82,Abdurrahim Karakoç,Öğüt (Su Bildiğin Yürekler),Şiirlerle,Su bildiğin yürekler mermerden katı çıkar Dost sandığın insanlar düşmandan kötü çıkar Güneşi göre göre sen doğuya gitsen de Vardığın her menzilde karşına batı çıkar   
83,Abdurrahim Karakoç,Ölülere İhtar,Şiirlerle,Ey eski ölüler kalkın mezardan Dünyayı bir daha görün de gidin O günler mi berbat yoksa bugün mü Biz değil siz karar verin de gidin   
84,Abdurrahim Karakoç,Ömrümüzün Özeti,Şiirlerle,Yüklediler her belayı Çeke çeke akşam ettik Sıkıntıyla dişimizi Sıka sıka akşam ettik  Kuş saydılar kör-budala Kondurdular daldan dala Kazdıkları her kanala Aka aka akşam ettik  Giden zalim gelen zorba Cılk vaatler torba torba Yola yoğurt göle çorba Döke döke akşam ettik      
85,Abdurrahim Karakoç,Postacı,Şiirlerle,Eylen bir haber ver acele gitme  Sevgilimden mektup var mı postacı  Yok deyip de beni perişan etme  Sevgilimden mektup var mı postacı    Tel çekmiştim giden ayın üçüne  Cevap gelmez korku düştü içime  Karıştır çantayı bir bak içine  Sevgilimden mektup var mı postacı    Uykumu dağıtan korkulu düşler  Gün biter her gece yeniden başlar  Bir evet dünyayı bana bağışlar  Sevgilimden mektup var mı postacı    Hiç haber çıkmadı geçti on pazar  Beklerim saatler yıl kara uzar  Zarfının üstünde Karakoç yazar  Sevgilimden mektup var mı postacı   
86,Abdurrahim Karakoç,Sılada Silasız Kaldım,Sana Geliyorum,Silada silasiz kaldim  Suyum garip asim garip  Ben kendime gurbet oldum  Içim garip disim garip    Bayram diye geldim size  Diken gibi battim göze  Kattim geceyi gündüze  Uykum garip düsüm garip    Hem mecnun hem Kerem oldum  Bir parçayi bine böldüm  Bugün dogdum dünden öldüm  Vaktim garip yasim garip   
87,Abdurrahim Karakoç,Suları Islatamadım,Beste Beste Türkü Türkü,"Savastayim elli yildir  Ömrüm geçti bosalt doldur  Anlamadim bu ne haldir  Birgün silah çatamadim  Sulari islatamadim    Ekin ektim basak yilan  Kusandigim kusak yilan  Yorgan akrep dösek yilan  Birgün rahat yatamadim  Sulari islatamadim    Ne payem oldu ne sayem  En dogruya varmak gayem  Düsüncemdir tek sermayem    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Alan yoktur satamadim  Sulari islatamadim    Yolum yokus izim ayri  Dilim yansiz sözüm ayri  Bedenimden özüm ayri  Biri bire katamadim  Sulari islatamadim    Talipli yoktur sevgiye  Anlamadim neden niye  Canlar gücenmesin diye  Can attim gül atamadim  Sulari islatamadim   "
88,Abdurrahim Karakoç,Suların Hikayesi,Şiirlerle,Belemişler kaplara uyutmuşlar suları  Ve sermişler iplere kurutmuşlar suları  Dalmışlar eğlencenin fikirsiz oyununa  Ya toprakta ya gökte unutmuşlar suları   
89,Abdurrahim Karakoç,Sultanım (Can Özümden Besmeleyi),Sana Geliyorum,"Can özümden besmeleyi çekende  Dil yanmazsa ben yanarim sultanim  Hak ugruna bir sefere çikanda  Yol yanmazsa ben yanarim sultanim    Arzuhalim ulasirsa divana  Korkarim ki taban deger tavana  Çiçegimden zerre girse kovana  Bal yanmazsa ben yanarim sultanim    Göz utanir gönül dostu görünce  Can tutusur candan selam verince  Bülbül olup bir bahçeye girince  Gül yanmazsa ben yanarim sultanim    Asiklik içimde dogdugu zaman  Kas yanar gözyasim yagdigi zaman    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Mizrabim sazima degdigi zaman  Tel yanmazsa ben yanarim sultanim    Üzülmedim erkenine geçine  Akil yordum herseyine hiçine  Söküp yüregimi atsam içine  Göl yanmazsa ben yanarim sultanim    Alev alev ruhta canda bu ates  Bakmakla görülmez bende bu ates  Birakilsa hangi günde bu ates  Yil yanmazsa ben yanarim sultanim    Dosta mektup yazma vakti gelirse  Yazar postalarim kismet olursa  Mektubumun mahiyetin bilirse  Pul yanmazsa ben yanarim sultanim   "
90,Abdurrahim Karakoç,Susar Kainat,Şiirlerle,Adli İlahi'den sual eylesem Kapanır dudaklar susar söylemez Acep hangi meyve helaldir desem Sararır yapraklar susar söylemez  Munis bir merakım mağrur bir merak Tohum bir merakım yağmur bir merak Maden bir merakım çamur bir merak Utanır topraklar susar söylemez  Karlı dağlar uykuya mı yattı ki Geçitleri haydutlar mı tuttu ki     
91,Abdurrahim Karakoç,Şair Ve Şiir,Şiirlerle,Nerde bir yangın çıksa şair yanar içinde Nerde çiçekler açsa bir şair var içinde Hiçbir yapı-kapı yok şiirin girmediği Şiirin tohumları yeşerir kar içinde   
92,Abdurrahim Karakoç,Tahrik Ediyorum,Şiirlerle,Serçe kadar yok musun be Hadi uç uçabilirsen Akıl izan idrak sende Kader seç seçebilirsen  Alev dondu akıl yandı Su uyudu taş uyandı Ecel kapına dayandı Durma kaç kaçabilirsen  İşe el attı dayılar Çamura battı sayılar Köprüyü tuttu ayılar Yürü geç geçebilirsen      
93,Abdurrahim Karakoç,Taksim (Bana Mevlana'yı),Şiirlerle,"Bana Mevlana'yı Yunus'u verin  Mecnun'u Leyla'yı size bıraktım  Kırk yıldır susuzum bir tas su verin  Irmağı deryayı size bıraktım    Talipli değilim şöhrete şana  Makamı rütbeyi yük etmem cana  Dostluk sevgi şefkat yetişir bana  Dövüşü kavgayı size bıraktım    Zaman yoktur ekip biçip sürmeme  Ham topraktan haram mahsul dermeme    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_0']));  [ reklamı gizle   hide ads ]Bir tek gönül kafi gelir girmeme  Konağı sarayı size bıraktım    Çokta değil hakta buldum huzuru  İstediğim alın teri göz nuru  Benliği kibiri iğrenç gururu  Faizi bankayı size bıraktım    Hiçbiriniz telaş etmesin boşa  Doyacak gözünüz toprağa taşa  Beni inancımla koyun baş başa  Topyekün dünyayı size bıraktım   "
94,Abdurrahim Karakoç,Tamam Mı (Unutma),Şiirlerle,Unutma tez geçer zulmün ezası Sabretmeyi bileceksin tamam mı Yiğite ar değil bahtın kazası Hakka teslim olacaksın tamam mı  Geri dönmek yoktur güneş doğmadan Rahmet nuru karanlığı boğmadan Hakikat yolunda boyun eğmeden Gerekirse öleceksin tamam mı  Yenilir mi inanmışın imanı Böyle bir gerçeğin olmaz gümanı İnşallah başlarsa hesap zamanı Haklarından geleceksin tamam mı  Yolumuz her zaman Allah yoludur Bu yoldaki ölüm oğul balıdır     
95,Abdurrahim Karakoç,Tanımaz Beni,Beste Beste Türkü Türkü,Aklimdan geçeni anlayan güzel Simdi görse bile tanimaz beni Eski simalara seneler engel Selam verse bile tanimaz beni  Uzak bir sehirde karsima çikip Tutsa ellerimden kenara çekip Arada sirada yüzüme bakip Adres sorsa bile tanimaz beni  Getirip öteyi önüne sersem Bir takim imali ipucu versem Tanidin mi diye açiktan sorsam Akil yorsa bile tanimaz beni   
96,Abdurrahim Karakoç,Tanımaz Beni (Aklımdan Geçeni),Şiirlerle,Aklımdan geçeni anlayan güzel  Şimdi görse bile tanımaz beni  Eski simalara seneler engel  Selam verse bile tanımaz beni    Uzak bir şehirde karşıma çıkıp  Tutsa ellerimden kenara çekip  Arada sırada yüzüme bakıp  Adres sorsa bile tanımaz beni    Getirip öteyi önüne sersem  Bir takım imalı ipucu versem  Tanıdın mı diye açıktan sorsam  Akıl yorsa bile tanımaz beni   
97,Abdurrahim Karakoç,Tanrı Katına,Şiirlerle,"Yerleri gökleri yaratan Tanrım  Sana Sen'den şikayetim var benim  Hâkim-i mutlaksın haktır kararın  Anlatayım hallerimi gör benim    Bir gönül verdin ki oldum esiri  Bulur kusursuzda yüz bin kusuru  Biri bire bölsen çıkar kesiri  Bu gidişle iflah olmam zor benim    Üfledim ötmedi aşkın düdüğü  Aşamadım arpa boyu gediği    eval(ez_write_tag([[300,250],'alternatifim_com-box-4','ezslot_1']));  [ reklamı gizle   hide ads ]Bana çirkin elin güzel dediği  Ya aklım yok ya gözlerim kör benim    Yalanı gerçekte saklanmış gördüm  Gündüzlerde gece yazda kış gördüm  Hayat diye verdiğini düş gördüm  Tüm nedenler benliğimi yer benim    Hava gurbet toprak gurbet su gurbet  Alev alev sardı beni bu gurbet  Esas derdim ne sıladır ne gurbet  Dost ufuklar düşünceme dar benim   "
98,Abdurrahim Karakoç,Tavır (Deseler Ki),Şiirlerle,Deseler ki İslam'ın pınarından içmek suç O suçu kabullenir içerim avuç avuç   
99,Abdurrahim Karakoç,Tebliğ (Ya İslam'da Erirsin),Şiirlerle,Ya İslam'da erirsin  Ya inkarda çürürsün  Yol mezarda bitmiyor  Girdiğinde görürsün   
